fact_table_natural_key (txn_id),accm_txn_complete_time
930,2022-05-29 13:53:06
931,2022-05-28 13:48:17
932,2022-05-22 20:31:40
933,2022-05-25 06:46:00
934,2022-05-29 05:48:58
935,2022-05-28 20:21:12
936,2022-05-25 19:03:49
937,2022-05-24 21:43:02
938,2022-05-28 23:55:58
939,2022-05-25 17:34:50
940,2022-05-25 12:35:15
941,2022-05-30 00:12:37
942,2022-05-21 08:05:11
943,2022-05-29 23:49:52
944,2022-05-29 10:21:07
945,2022-05-23 19:51:40
946,2022-05-21 21:37:51
947,2022-05-25 04:04:57
948,2022-05-25 05:45:28
949,2022-05-22 22:56:16
950,2022-05-29 13:36:49
951,2022-05-29 06:51:25
952,2022-05-23 08:16:30
953,2022-05-24 06:04:58
954,2022-05-25 06:21:51
955,2022-05-27 18:20:10
956,2022-05-26 16:23:00
957,2022-05-22 04:17:34
958,2022-05-27 05:57:03
959,2022-05-25 01:27:04
960,2022-05-20 14:20:11
961,2022-05-25 18:27:11
962,2022-05-29 03:20:47
963,2022-05-27 01:55:13
964,2022-05-25 08:26:18
965,2022-05-27 09:14:57
966,2022-05-23 22:14:34
967,2022-05-24 06:56:08
968,2022-05-21 14:52:15
969,2022-05-27 08:06:10
970,2022-05-22 13:21:46
971,2022-05-25 09:08:57
972,2022-05-28 14:16:12
973,2022-05-27 14:17:21
974,2022-05-22 01:39:38
975,2022-05-20 20:57:33
976,2022-05-21 03:18:17
977,2022-05-22 23:00:53
978,2022-05-27 14:28:58
979,2022-05-23 19:20:42
980,2022-05-28 09:17:00
981,2022-05-20 15:30:19
982,2022-05-29 15:49:55
983,2022-05-29 11:48:20
984,2022-05-27 19:24:56
985,2022-05-21 20:16:18
986,2022-05-21 20:40:58
987,2022-05-26 09:35:24
988,2022-05-28 12:35:14
989,2022-05-28 21:35:36
990,2022-05-26 08:00:36
991,2022-05-27 09:06:33
992,2022-05-25 21:25:34
993,2022-05-26 22:30:37
994,2022-05-20 23:02:24
995,2022-05-29 14:49:50
996,2022-05-24 04:29:00
997,2022-05-29 06:17:27
998,2022-05-22 07:03:52
999,2022-05-21 06:32:22
1000,2022-05-29 13:44:01
1001,2022-05-26 20:08:36
1002,2022-05-26 07:12:13
1003,2022-05-28 19:53:12
1004,2022-05-22 16:43:26
1005,2022-05-29 14:03:03
1006,2022-05-30 03:12:23
1007,2022-05-28 22:41:33
1008,2022-05-29 19:30:43
1009,2022-05-24 04:39:54
1010,2022-05-21 04:12:00
1011,2022-05-28 19:06:25
1012,2022-05-28 22:35:33
1013,2022-05-29 16:07:07
1014,2022-05-22 03:40:10
1015,2022-05-25 13:03:30
1016,2022-05-21 09:08:36
1017,2022-05-22 11:54:26
1018,2022-05-25 14:20:44
1019,2022-05-23 04:54:46
1020,2022-05-21 17:14:28
1021,2022-05-20 18:26:48
1022,2022-05-22 07:22:51
1023,2022-05-28 20:49:15
1024,2022-05-25 21:51:17
1025,2022-05-27 14:08:10
1026,2022-05-22 04:55:19
1027,2022-05-29 03:28:24
1028,2022-05-28 22:25:20
1029,2022-05-23 00:51:07
1030,2022-05-27 09:05:45
1031,2022-05-26 10:40:05
1032,2022-05-22 21:45:42
1033,2022-05-27 12:07:27
1034,2022-05-25 23:15:20
1035,2022-05-24 01:18:25
1036,2022-05-22 06:48:30
1037,2022-05-24 09:46:46
1038,2022-05-25 08:23:12
1039,2022-05-21 04:23:32
1040,2022-05-24 19:45:43
1041,2022-05-26 08:10:04
1042,2022-05-22 15:36:29
1043,2022-05-30 06:35:46
1044,2022-05-22 06:42:29
1045,2022-05-25 03:51:41
1046,2022-05-24 16:56:50
1047,2022-05-21 19:42:40
1048,2022-05-28 03:55:27
1049,2022-05-24 13:05:15
1050,2022-05-20 21:25:34
1051,2022-05-25 04:52:58
1052,2022-05-25 05:40:42
1053,2022-05-30 08:34:28
1054,2022-05-23 19:41:10
1055,2022-05-25 22:26:36
1056,2022-05-24 08:24:09
1057,2022-05-21 04:48:45
1058,2022-05-21 18:47:24
1059,2022-05-27 19:04:19
1060,2022-05-29 04:53:57
1061,2022-05-28 19:03:45
1062,2022-05-25 17:34:29
1063,2022-05-20 20:49:36
1064,2022-05-26 07:13:53
1065,2022-05-25 16:20:05
1066,2022-05-26 22:57:17
1067,2022-05-27 16:50:06
1068,2022-05-29 06:44:50
1069,2022-05-26 17:35:25
1070,2022-05-25 22:19:21
1071,2022-05-21 05:05:15
1072,2022-05-23 15:59:49
1073,2022-05-21 10:10:01
1074,2022-05-22 04:32:07
1075,2022-05-21 07:31:49
1076,2022-05-23 15:35:59
1077,2022-05-30 07:14:23
1078,2022-05-23 11:14:22
1079,2022-05-25 06:18:02
1080,2022-05-26 01:25:47
1081,2022-05-28 20:57:25
1082,2022-05-30 01:22:14
1083,2022-05-27 11:59:35
1084,2022-05-30 02:49:06
1085,2022-05-25 08:50:09
1086,2022-05-22 09:47:36
1087,2022-05-28 04:49:47
1088,2022-05-20 18:36:59
1089,2022-05-26 02:48:21
1090,2022-05-23 19:10:10
1091,2022-05-27 10:45:21
1092,2022-05-27 11:21:40
1093,2022-05-22 00:35:12
1094,2022-05-24 21:33:31
1095,2022-05-29 19:49:17
1096,2022-05-25 13:26:13
1097,2022-05-27 09:50:32
1098,2022-05-22 21:28:31
1099,2022-05-26 16:30:25
1100,2022-05-22 08:22:18
1101,2022-05-21 00:10:01
1102,2022-05-29 10:29:39
1103,2022-05-20 20:37:00
1104,2022-05-29 18:10:16
1105,2022-05-25 07:01:50
1106,2022-05-21 20:39:37
1107,2022-05-27 13:22:40
1108,2022-05-20 23:28:17
1109,2022-05-21 18:41:59
1110,2022-05-22 12:49:56
1111,2022-05-28 23:37:09
1112,2022-05-21 13:03:38
1113,2022-05-23 00:24:58
1114,2022-05-30 01:51:07
1115,2022-05-24 07:21:28
1116,2022-05-27 16:05:58
1117,2022-05-22 12:11:27
1118,2022-05-27 20:51:33
1119,2022-05-22 04:12:41
1120,2022-05-21 08:30:21
1121,2022-05-23 03:21:02
1122,2022-05-24 20:32:04
1123,2022-05-28 19:33:26
1124,2022-05-23 12:28:36
1125,2022-05-27 05:30:36
1126,2022-05-25 18:04:18
1127,2022-05-29 13:07:15
1128,2022-05-20 18:40:27
1129,2022-05-29 03:48:52
1130,2022-05-20 14:37:25
1131,2022-05-27 13:14:51
1132,2022-05-28 00:17:41
1133,2022-05-25 10:18:58
1134,2022-05-28 17:02:44
1135,2022-05-29 03:21:54
1136,2022-05-28 13:08:34
1137,2022-05-25 19:15:57
1138,2022-05-29 03:44:02
1139,2022-05-21 10:16:31
1140,2022-05-24 16:20:56
1141,2022-05-28 06:32:07
1142,2022-05-29 13:03:16
1143,2022-05-25 15:14:08
1144,2022-05-27 20:33:42
1145,2022-05-30 01:11:39
1146,2022-05-25 01:46:31
1147,2022-05-27 13:58:56
1148,2022-05-21 19:52:27
1149,2022-05-22 21:41:29
1150,2022-05-26 07:25:22
1151,2022-05-20 20:39:14
1152,2022-05-26 20:10:31
1153,2022-05-27 11:11:52
1154,2022-05-29 13:26:34
1155,2022-05-25 09:56:30
1156,2022-05-24 11:17:55
1157,2022-05-28 12:08:04
1158,2022-05-25 17:10:39
1159,2022-05-27 13:50:27
1160,2022-05-25 20:07:52
1161,2022-05-26 11:58:12
1162,2022-05-29 16:40:53
1163,2022-05-29 14:16:03
1164,2022-05-26 14:47:26
1165,2022-05-29 17:44:16
1166,2022-05-22 19:50:16
1167,2022-05-30 03:44:56
1168,2022-05-28 12:46:17
1169,2022-05-25 20:05:27
1170,2022-05-23 19:30:02
1171,2022-05-28 09:48:29
1172,2022-05-27 22:08:06
1173,2022-05-29 02:08:36
1174,2022-05-27 06:51:59
1175,2022-05-27 23:57:47
1176,2022-05-29 22:21:36
1177,2022-05-29 19:05:52
1178,2022-05-29 04:26:33
1179,2022-05-24 23:24:58
1180,2022-05-22 09:36:15
1181,2022-05-28 00:45:33
1182,2022-05-28 21:08:44
1183,2022-05-26 20:39:42
1184,2022-05-26 20:14:52
1185,2022-05-29 04:46:46
1186,2022-05-25 19:17:19
1187,2022-05-29 18:40:44
1188,2022-05-30 03:18:27
1189,2022-05-21 12:29:54
1190,2022-05-24 13:58:14
1191,2022-05-29 12:08:17
1192,2022-05-21 19:13:22
1193,2022-05-29 00:51:55
1194,2022-05-29 07:19:44
1195,2022-05-22 19:19:36
1196,2022-05-23 04:49:31
1197,2022-05-27 12:43:27
1198,2022-05-27 22:01:57
1199,2022-05-21 23:27:23
1200,2022-05-24 02:30:02
1201,2022-05-27 11:30:26
1202,2022-05-22 21:37:47
1203,2022-05-21 04:49:40
1204,2022-05-24 12:10:00
1205,2022-05-27 15:14:51
1206,2022-05-27 11:14:19
1207,2022-05-26 23:43:02
1208,2022-05-26 16:44:51
1209,2022-05-30 03:49:00
1210,2022-05-23 21:23:33
1211,2022-05-21 06:08:35
1212,2022-05-23 11:41:03
1213,2022-05-23 23:08:35
1214,2022-05-26 17:00:52
1215,2022-05-26 23:25:33
1216,2022-05-22 22:22:59
1217,2022-05-27 08:41:21
1218,2022-05-22 07:46:52
1219,2022-05-24 10:47:16
1220,2022-05-22 08:47:02
1221,2022-05-28 11:52:09
1222,2022-05-29 19:24:39
1223,2022-05-25 07:53:28
1224,2022-05-27 00:19:20
1225,2022-05-21 08:06:38
1226,2022-05-22 09:44:54
1227,2022-05-29 00:01:47
1228,2022-05-28 00:42:08
1229,2022-05-22 14:57:44
1230,2022-05-23 03:59:11
1231,2022-05-20 14:52:04
1232,2022-05-24 04:23:11
1233,2022-05-23 06:17:29
1234,2022-05-27 08:34:05
1235,2022-05-29 05:43:07
1236,2022-05-21 04:34:31
1237,2022-05-26 08:22:54
1238,2022-05-21 16:11:33
1239,2022-05-23 01:10:54
1240,2022-05-24 18:42:33
1241,2022-05-27 21:25:04
1242,2022-05-21 23:06:45
1243,2022-05-21 13:25:39
1244,2022-05-28 17:15:56
1245,2022-05-21 03:21:27
1246,2022-05-26 21:54:33
1247,2022-05-29 18:58:39
1248,2022-05-21 23:42:40
1249,2022-05-24 07:51:12
1250,2022-05-25 12:26:48
1251,2022-05-26 06:19:46
1252,2022-05-28 21:36:45
1253,2022-05-24 05:08:02
1254,2022-05-22 20:48:51
1255,2022-05-21 02:06:14
1256,2022-05-29 22:08:34
1257,2022-05-25 05:13:32
1258,2022-05-26 09:04:04
1259,2022-05-25 20:49:29
1260,2022-05-29 21:30:43
1261,2022-05-27 06:45:21
1262,2022-05-25 13:36:04
1263,2022-05-23 05:46:20
1264,2022-05-26 11:07:31
1265,2022-05-22 00:07:15
1266,2022-05-29 11:06:45
1267,2022-05-21 10:27:54
1268,2022-05-22 05:16:05
1269,2022-05-26 11:21:22
1270,2022-05-28 11:14:47
1271,2022-05-26 14:58:51
1272,2022-05-29 02:03:24
1273,2022-05-21 22:43:43
1274,2022-05-23 05:13:07
1275,2022-05-21 04:39:52
1276,2022-05-21 11:25:47
1277,2022-05-21 18:53:38
1278,2022-05-27 03:47:42
1279,2022-05-25 16:01:21
1280,2022-05-20 20:02:14
1281,2022-05-29 02:22:54
1282,2022-05-26 10:50:54
1283,2022-05-25 05:05:33
1284,2022-05-24 13:24:15
1285,2022-05-24 04:43:55
1286,2022-05-23 00:12:19
1287,2022-05-20 12:51:54
1288,2022-05-28 15:49:40
1289,2022-05-27 12:58:33
1290,2022-05-25 04:59:36
1291,2022-05-25 12:23:55
1292,2022-05-22 02:22:15
1293,2022-05-23 21:34:29
1294,2022-05-29 06:03:53
1295,2022-05-28 10:38:54
1296,2022-05-22 13:38:59
1297,2022-05-27 10:23:50
1298,2022-05-23 00:30:53
1299,2022-05-24 04:15:59
1300,2022-05-27 18:57:01
1301,2022-05-24 16:01:05
1302,2022-05-23 11:43:42
1303,2022-05-29 05:38:09
1304,2022-05-26 05:38:55
1305,2022-05-29 10:43:39
1306,2022-05-24 19:16:44
1307,2022-05-24 00:16:08
1308,2022-05-25 10:21:27
1309,2022-05-27 17:27:17
1310,2022-05-30 02:56:25
1311,2022-05-21 01:12:26
1312,2022-05-26 07:14:00
1313,2022-05-23 06:24:39
1314,2022-05-23 14:03:46
1315,2022-05-29 16:44:34
1316,2022-05-23 10:30:55
1317,2022-05-27 20:26:22
1318,2022-05-27 23:02:48
1319,2022-05-28 05:46:51
1320,2022-05-28 02:48:40
1321,2022-05-29 19:02:49
1322,2022-05-23 05:25:01
1323,2022-05-24 16:42:59
1324,2022-05-24 06:39:55
1325,2022-05-23 06:25:15
1326,2022-05-20 22:52:08
1327,2022-05-29 15:05:19
1328,2022-05-26 06:20:27
1329,2022-05-22 14:57:54
1330,2022-05-23 15:37:34
1331,2022-05-20 22:05:59
1332,2022-05-23 16:23:46
1333,2022-05-23 08:03:45
1334,2022-05-22 06:50:05
1335,2022-05-27 14:23:47
1336,2022-05-22 12:22:33
1337,2022-05-29 21:42:47
1338,2022-05-24 11:52:15
1339,2022-05-26 01:24:56
1340,2022-05-26 11:37:36
1341,2022-05-25 05:01:51
1342,2022-05-23 01:51:19
1343,2022-05-25 20:23:16
1344,2022-05-24 08:17:59
1345,2022-05-26 20:08:54
1346,2022-05-20 19:55:36
1347,2022-05-22 19:04:51
1348,2022-05-24 04:47:28
1349,2022-05-28 20:06:03
1350,2022-05-22 15:36:27
1351,2022-05-26 22:51:00
1352,2022-05-29 15:50:54
1353,2022-05-22 08:22:37
1354,2022-05-22 03:10:32
1355,2022-05-27 13:51:16
1356,2022-05-28 23:27:44
1357,2022-05-24 11:00:44
1358,2022-05-22 05:42:47
1359,2022-05-26 09:38:56
1360,2022-05-22 00:26:01
1361,2022-05-22 01:04:58
1362,2022-05-29 02:16:56
1363,2022-05-25 01:09:51
1364,2022-05-27 03:46:38
1365,2022-05-30 07:59:09
1366,2022-05-24 12:50:09
1367,2022-05-25 03:34:51
1368,2022-05-22 23:14:12
1369,2022-05-24 02:44:48
1370,2022-05-27 04:10:25
1371,2022-05-28 10:58:31
1372,2022-05-26 19:53:42
1373,2022-05-22 19:53:16
1374,2022-05-27 10:04:26
1375,2022-05-21 15:19:30
1376,2022-05-25 16:24:20
1377,2022-05-22 20:10:13
1378,2022-05-22 03:06:15
1379,2022-05-26 07:26:10
1380,2022-05-26 07:56:10
1381,2022-05-24 09:41:03
1382,2022-05-25 00:37:08
1383,2022-05-23 04:28:11
1384,2022-05-22 16:50:07
1385,2022-05-30 05:23:43
1386,2022-05-25 05:20:35
1387,2022-05-22 02:34:21
1388,2022-05-28 10:10:51
1389,2022-05-23 12:18:04
1390,2022-05-29 21:43:53
1391,2022-05-26 18:59:13
1392,2022-05-26 08:21:28
1393,2022-05-22 11:13:11
1394,2022-05-22 18:39:16
1395,2022-05-26 09:26:41
1396,2022-05-24 07:00:12
1397,2022-05-24 14:57:42
1398,2022-05-24 18:05:52
1399,2022-05-21 06:43:10
1400,2022-05-27 02:56:24
1401,2022-05-21 16:30:04
1402,2022-05-29 13:52:21
1403,2022-05-21 23:51:05
1404,2022-05-30 08:17:08
1405,2022-05-29 07:15:00
1406,2022-05-23 04:21:55
1407,2022-05-20 18:24:56
1408,2022-05-21 19:16:22
1409,2022-05-27 10:42:35
1410,2022-05-28 22:22:47
1411,2022-05-21 11:34:17
1412,2022-05-20 18:30:24
1413,2022-05-26 08:12:52
1414,2022-05-21 04:18:20
1415,2022-05-30 06:17:08
1416,2022-05-28 14:20:17
1417,2022-05-23 05:06:50
1418,2022-05-21 12:02:17
1419,2022-05-23 05:36:18
1420,2022-05-24 09:24:06
1421,2022-05-23 14:53:41
1422,2022-05-22 22:05:49
1423,2022-05-27 05:32:31
1424,2022-05-22 16:08:51
1425,2022-05-28 20:48:49
1426,2022-05-29 18:54:29
1427,2022-05-27 05:03:16
1428,2022-05-25 08:50:56
1429,2022-05-29 14:04:56
1430,2022-05-26 19:12:30
1431,2022-05-23 09:07:55
1432,2022-05-27 05:18:45
1433,2022-05-24 07:34:35
1434,2022-05-23 05:50:34
1435,2022-05-27 09:29:03
1436,2022-05-25 04:16:55
1437,2022-05-27 00:22:59
1438,2022-05-22 15:26:54
1439,2022-05-29 06:19:32
1440,2022-05-27 03:23:15
1441,2022-05-29 05:38:47
1442,2022-05-26 09:08:09
1443,2022-05-23 19:40:44
1444,2022-05-30 02:21:05
1445,2022-05-24 16:55:39
1446,2022-05-30 03:17:45
1447,2022-05-21 19:40:57
1448,2022-05-27 07:14:46
1449,2022-05-27 22:36:31
1450,2022-05-27 05:51:34
1451,2022-05-22 02:41:25
1452,2022-05-25 18:52:42
1453,2022-05-28 10:26:22
1454,2022-05-21 01:02:14
1455,2022-05-26 10:27:19
1456,2022-05-27 01:04:52
1457,2022-05-24 03:09:53
1458,2022-05-30 04:02:19
1459,2022-05-23 17:44:16
1460,2022-05-26 11:29:29
1461,2022-05-30 04:37:30
1462,2022-05-23 14:01:52
1463,2022-05-22 19:24:52
1464,2022-05-22 11:01:03
1465,2022-05-21 17:53:22
1466,2022-05-22 04:12:57
1467,2022-05-24 09:12:27
1468,2022-05-22 09:24:35
1469,2022-05-21 23:55:46
1470,2022-05-27 03:59:09
1471,2022-05-24 08:53:34
1472,2022-05-28 08:10:23
1473,2022-05-22 02:39:39
1474,2022-05-27 12:09:16
1475,2022-05-22 15:01:21
1476,2022-05-25 04:10:11
1477,2022-05-24 16:47:31
1478,2022-05-24 21:47:12
1479,2022-05-29 10:50:51
1480,2022-05-21 11:23:09
1481,2022-05-27 15:09:43
1482,2022-05-29 12:55:34
1483,2022-05-25 15:59:01
1484,2022-05-29 03:20:41
1485,2022-05-28 10:45:24
1486,2022-05-22 08:51:59
1487,2022-05-26 03:06:47
1488,2022-05-21 09:06:05
1489,2022-05-30 08:45:58
1490,2022-05-29 06:24:33
1491,2022-05-27 00:24:56
1492,2022-05-23 02:54:16
1493,2022-05-21 22:45:30
1494,2022-05-23 02:03:14
1495,2022-05-23 12:23:53
1496,2022-05-30 08:45:10
1497,2022-05-21 19:43:02
1498,2022-05-21 16:08:13
1499,2022-05-23 20:26:10
1500,2022-05-27 02:28:55
1501,2022-05-27 21:23:31
1502,2022-05-28 06:40:12
1503,2022-05-26 00:10:45
1504,2022-05-30 06:08:12
1505,2022-05-26 08:04:52
1506,2022-05-28 14:16:38
1507,2022-05-28 17:50:37
1508,2022-05-28 13:31:06
1509,2022-05-30 07:31:48
1510,2022-05-21 12:31:45
1511,2022-05-21 11:38:54
1512,2022-05-26 23:14:41
1513,2022-05-25 08:09:22
1514,2022-05-26 13:39:31
1515,2022-05-30 00:46:28
1516,2022-05-22 16:05:27
1517,2022-05-30 03:00:33
1518,2022-05-26 06:46:14
1519,2022-05-25 08:51:02
1520,2022-05-28 22:04:10
1521,2022-05-22 03:01:04
1522,2022-05-28 10:58:58
1523,2022-05-21 05:37:22
1524,2022-05-25 21:08:59
1525,2022-05-28 19:50:20
1526,2022-05-27 13:53:43
1527,2022-05-27 16:46:39
1528,2022-05-24 02:59:01
1529,2022-05-30 04:50:19
1530,2022-05-23 00:34:46
1531,2022-05-24 00:41:32
1532,2022-05-21 16:09:53
1533,2022-05-26 19:00:53
1534,2022-05-21 03:41:23
1535,2022-05-25 16:27:52
1536,2022-05-25 22:42:34
1537,2022-05-25 08:12:55
1538,2022-05-22 05:42:27
1539,2022-05-29 23:43:42
1540,2022-05-25 03:37:06
1541,2022-05-23 01:41:42
1542,2022-05-26 14:06:06
1543,2022-05-28 12:10:46
1544,2022-05-21 16:10:00
1545,2022-05-29 04:35:27
1546,2022-05-26 20:43:26
1547,2022-05-25 23:46:12
1548,2022-05-28 04:31:45
1549,2022-05-21 16:24:34
1550,2022-05-21 09:48:05
1551,2022-05-27 06:50:17
1552,2022-05-26 00:07:24
1553,2022-05-28 10:07:25
1554,2022-05-21 23:15:21
1555,2022-05-26 21:28:58
1556,2022-05-26 08:52:22
1557,2022-05-25 10:40:35
1558,2022-05-26 18:23:52
1559,2022-05-30 02:22:01
1560,2022-05-27 04:30:42
1561,2022-05-22 21:31:35
1562,2022-05-24 09:45:38
1563,2022-05-24 12:55:28
1564,2022-05-27 09:13:11
1565,2022-05-21 18:00:46
1566,2022-05-23 19:50:57
1567,2022-05-29 00:55:07
1568,2022-05-25 02:01:10
1569,2022-05-26 13:53:32
1570,2022-05-22 10:29:05
1571,2022-05-20 12:59:40
1572,2022-05-27 19:38:56
1573,2022-05-21 22:25:25
1574,2022-05-27 12:01:03
1575,2022-05-28 01:18:17
1576,2022-05-20 22:28:32
1577,2022-05-25 17:53:37
1578,2022-05-25 15:47:26
1579,2022-05-28 10:37:44
1580,2022-05-22 12:10:21
1581,2022-05-28 08:30:45
1582,2022-05-30 05:29:06
1583,2022-05-28 15:51:15
1584,2022-05-29 02:57:07
1585,2022-05-21 01:32:42
1586,2022-05-23 23:12:35
1587,2022-05-20 16:21:23
1588,2022-05-23 14:11:45
1589,2022-05-25 08:52:14
1590,2022-05-21 16:25:51
1591,2022-05-29 19:14:07
1592,2022-05-22 22:00:55
1593,2022-05-30 04:48:07
1594,2022-05-25 14:11:19
1595,2022-05-28 17:03:42
1596,2022-05-23 12:52:56
1597,2022-05-27 15:20:34
1598,2022-05-28 06:55:41
1599,2022-05-23 10:19:09
1600,2022-05-22 12:12:09
1601,2022-05-22 23:33:46
1602,2022-05-23 06:16:54
1603,2022-05-22 08:15:34
1604,2022-05-23 03:20:41
1605,2022-05-20 20:15:42
1606,2022-05-27 04:26:12
1607,2022-05-23 15:20:48
1608,2022-05-27 08:35:54
1609,2022-05-22 23:50:41
1610,2022-05-23 06:16:10
1611,2022-05-24 03:45:55
1612,2022-05-21 14:20:29
1613,2022-05-23 21:18:17
1614,2022-05-29 17:16:03
1615,2022-05-23 02:08:09
1616,2022-05-26 01:38:26
1617,2022-05-23 10:11:25
1618,2022-05-22 09:06:15
1619,2022-05-20 13:18:42
1620,2022-05-27 10:45:58
1621,2022-05-28 14:02:20
1622,2022-05-25 13:26:12
1623,2022-05-26 07:25:37
1624,2022-05-27 07:01:25
1625,2022-05-27 16:06:04
1626,2022-05-21 19:29:30
1627,2022-05-25 14:27:47
1628,2022-05-22 04:04:41
1629,2022-05-21 23:47:34
1630,2022-05-22 06:49:12
1631,2022-05-29 10:09:06
1632,2022-05-29 14:04:53
1633,2022-05-24 22:53:53
1634,2022-05-21 06:52:13
1635,2022-05-21 20:09:01
1636,2022-05-22 19:13:41
1637,2022-05-24 22:56:53
1638,2022-05-25 07:15:55
1639,2022-05-29 17:59:03
1640,2022-05-23 14:22:06
1641,2022-05-27 03:16:33
1642,2022-05-27 05:49:29
1643,2022-05-24 06:12:02
1644,2022-05-29 05:51:33
1645,2022-05-23 11:52:46
1646,2022-05-29 22:25:38
1647,2022-05-26 06:48:46
1648,2022-05-25 08:45:42
1649,2022-05-29 22:38:27
1650,2022-05-21 23:46:42
1651,2022-05-29 09:56:21
1652,2022-05-29 14:22:26
1653,2022-05-29 13:39:39
1654,2022-05-27 14:43:37
1655,2022-05-22 14:29:04
1656,2022-05-25 21:06:01
1657,2022-05-22 20:59:02
1658,2022-05-26 18:51:10
1659,2022-05-23 12:03:43
1660,2022-05-26 01:25:58
1661,2022-05-23 11:24:16
1662,2022-05-24 01:00:30
1663,2022-05-22 17:06:06
1664,2022-05-22 01:25:38
1665,2022-05-27 11:31:37
1666,2022-05-29 05:15:18
1667,2022-05-27 07:38:53
1668,2022-05-27 12:02:01
1669,2022-05-26 01:33:23
1670,2022-05-29 10:13:41
1671,2022-05-29 15:38:50
1672,2022-05-29 22:57:36
1673,2022-05-29 06:54:47
1674,2022-05-27 08:08:50
1675,2022-05-22 15:29:32
1676,2022-05-26 23:43:46
1677,2022-05-28 17:12:44
1678,2022-05-28 21:49:07
1679,2022-05-27 18:27:33
1680,2022-05-22 03:34:37
1681,2022-05-26 16:32:46
1682,2022-05-28 19:21:18
1683,2022-05-26 09:51:34
1684,2022-05-23 07:24:30
1685,2022-05-30 08:50:31
1686,2022-05-20 23:53:10
1687,2022-05-20 17:07:05
1688,2022-05-30 07:08:36
1689,2022-05-21 18:10:47
1690,2022-05-21 10:54:36
1691,2022-05-27 01:25:00
1692,2022-05-28 09:52:10
1693,2022-05-24 12:08:19
1694,2022-05-30 04:48:46
1695,2022-05-24 06:11:08
1696,2022-05-27 15:37:43
1697,2022-05-21 10:42:45
1698,2022-05-28 15:58:19
1699,2022-05-25 17:52:32
1700,2022-05-23 22:01:41
1701,2022-05-26 04:41:58
1702,2022-05-25 14:32:18
1703,2022-05-27 20:52:07
1704,2022-05-25 07:03:26
1705,2022-05-29 23:25:40
1706,2022-05-29 00:25:14
1707,2022-05-22 00:36:02
1708,2022-05-30 04:31:32
1709,2022-05-24 02:28:54
1710,2022-05-24 13:14:03
1711,2022-05-24 04:17:32
1712,2022-05-28 19:25:51
1713,2022-05-23 10:56:14
1714,2022-05-29 15:59:32
1715,2022-05-28 01:59:18
1716,2022-05-24 14:08:33
1717,2022-05-29 21:12:17
1718,2022-05-27 10:18:09
1719,2022-05-28 22:21:17
1720,2022-05-29 11:59:43
1721,2022-05-28 13:19:42
1722,2022-05-24 14:46:50
1723,2022-05-27 06:08:15
1724,2022-05-21 02:57:57
1725,2022-05-23 03:03:55
1726,2022-05-28 09:10:36
1727,2022-05-22 10:01:27
1728,2022-05-27 22:26:31
1729,2022-05-29 17:18:43
1730,2022-05-23 09:21:10
1731,2022-05-28 07:13:05
1732,2022-05-21 03:33:05
1733,2022-05-20 16:35:23
1734,2022-05-29 11:43:39
1735,2022-05-27 09:15:18
1736,2022-05-30 07:43:49
1737,2022-05-23 00:18:54
1738,2022-05-26 17:09:45
1739,2022-05-24 05:19:23
1740,2022-05-24 16:00:23
1741,2022-05-26 10:11:41
1742,2022-05-30 06:50:17
1743,2022-05-29 13:54:21
1744,2022-05-26 15:34:34
1745,2022-05-25 18:33:54
1746,2022-05-27 19:46:33
1747,2022-05-23 14:35:13
1748,2022-05-30 08:17:32
1749,2022-05-23 23:43:53
1750,2022-05-27 01:54:34
1751,2022-05-25 23:25:37
1752,2022-05-22 16:57:46
1753,2022-05-24 03:06:15
1754,2022-05-28 05:45:29
1755,2022-05-28 05:57:18
1756,2022-05-22 01:17:23
1757,2022-05-25 02:35:19
1758,2022-05-27 12:01:55
1759,2022-05-26 14:47:05
1760,2022-05-21 20:13:40
1761,2022-05-30 08:25:13
1762,2022-05-30 01:52:33
1763,2022-05-29 05:07:10
1764,2022-05-28 04:01:49
1765,2022-05-22 19:22:08
1766,2022-05-22 22:33:37
1767,2022-05-28 04:39:46
1768,2022-05-29 12:34:57
1769,2022-05-22 16:58:47
1770,2022-05-26 03:06:01
1771,2022-05-28 04:37:22
1772,2022-05-29 03:36:16
